0.00,0.02,1.00,-1.02,0.07,43.98,31.45
0.00,0.01,1.00,-1.02,0.07,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,44.04,31.45
0.00,0.01,1.00,-0.96,0.07,44.04,31.45
0.00,0.01,1.00,-1.02,0.13,44.04,31.45
0.00,0.01,1.00,-1.08,0.13,44.04,31.45
0.00,0.01,1.00,-1.08,0.13,43.98,31.45
0.00,0.01,1.00,-1.08,0.13,43.98,31.45
0.00,0.02,1.00,-1.02,0.13,43.98,31.45
0.00,0.02,1.00,-0.96,0.13,43.98,31.45
0.00,0.02,1.00,-0.89,0.13,44.04,31.45
0.00,0.02,1.00,-0.89,0.07,44.04,31.41
0.00,0.02,1.00,-0.96,0.07,44.10,31.41
0.00,0.02,1.00,-0.96,0.07,44.04,31.41
0.00,0.02,1.00,-0.96,0.07,44.04,31.41
0.00,0.02,1.00,-0.96,0.07,44.04,31.41
0.00,0.02,1.00,-0.96,0.07,44.04,31.41
0.00,0.02,1.00,-0.96,0.07,44.10,31.41
0.00,0.02,1.00,-0.96,0.01,44.10,31.41
0.00,0.01,1.00,-0.96,0.01,44.10,31.41
0.00,0.01,1.00,-0.96,0.01,44.10,31.41
0.00,0.01,1.00,-0.89,0.01,44.04,31.41
0.00,0.01,1.00,-0.89,0.01,44.04,31.41
0.00,0.01,1.00,-0.89,0.01,44.04,31.41
0.00,0.01,1.00,-0.96,-0.05,43.98,31.41
0.00,0.01,1.00,-0.96,-0.12,44.04,31.41
0.00,0.01,1.00,-0.96,-0.12,44.04,31.41
0.00,0.01,1.00,-0.89,-0.05,44.04,31.41
0.00,0.01,1.00,-0.89,0.01,44.04,31.41
0.00,0.02,1.00,-0.89,0.01,44.04,31.41
0.00,0.02,1.00,-0.89,0.01,44.04,31.41
0.00,0.02,1.00,-0.96,0.01,44.04,31.41
0.00,0.02,1.00,-1.02,0.01,44.10,31.41
0.00,0.02,1.00,-1.02,0.07,44.10,31.41
0.00,0.02,1.00,-1.08,0.07,44.10,31.41
0.00,0.02,1.00,-1.08,0.07,44.17,31.41
0.00,0.02,1.00,-1.02,0.07,44.10,31.41
0.00,0.02,1.00,-0.96,0.01,44.10,31.41
0.00,0.02,1.00,-0.89,0.01,44.10,31.41
0.00,0.02,1.00,-0.83,0.01,44.10,31.41
0.00,0.02,1.00,-0.83,0.01,44.04,31.43
0.00,0.02,1.00,-0.83,0.07,44.04,31.43
0.00,0.02,1.00,-0.89,0.07,44.10,31.43
0.00,0.01,1.00,-0.89,0.07,44.10,31.43
0.00,0.01,1.00,-0.96,0.07,44.10,31.43
0.00,0.01,1.00,-0.96,0.07,44.04,31.43
0.00,0.01,1.00,-0.96,0.07,44.04,31.43
0.00,0.01,1.00,-0.96,0.01,44.04,31.43
0.00,0.01,1.00,-0.96,-0.05,44.04,31.43
0.00,0.01,1.00,-0.89,-0.12,44.10,31.43
0.00,0.02,1.00,-0.83,-0.12,44.10,31.43
0.00,0.02,1.00,-0.83,-0.12,44.10,31.43
0.00,0.02,1.00,-0.89,-0.05,44.04,31.43
0.00,0.02,1.00,-0.96,0.01,44.04,31.43
0.00,0.02,1.00,-0.96,0.07,43.98,31.43
0.00,0.02,1.00,-1.02,0.13,43.98,31.43
0.00,0.02,1.00,-1.08,0.13,44.04,31.43
0.00,0.02,1.00,-1.08,0.07,44.04,31.43
0.00,0.01,1.00,-0.96,0.07,44.04,31.43
0.00,0.01,1.00,-0.89,0.01,44.04,31.43
0.00,0.01,1.00,-0.83,-0.05,44.04,31.43
0.00,0.01,1.00,-0.77,-0.05,43.98,31.43
0.00,0.01,1.00,-0.77,-0.05,43.98,31.43
0.00,0.01,1.00,-0.77,0.01,43.98,31.43
0.00,0.01,1.00,-0.77,0.01,44.04,31.43
0.00,0.01,1.00,-0.77,0.07,44.04,31.43
0.00,0.01,1.00,-0.83,0.07,44.04,31.43
0.00,0.01,1.00,-0.83,0.01,44.04,31.43
0.00,0.02,1.00,-0.77,-0.12,44.10,31.43
0.00,0.02,1.00,-0.77,-0.18,44.10,31.44
0.00,0.02,1.00,-0.83,-0.18,44.17,31.44
0.00,0.02,1.00,-0.89,-0.18,44.10,31.44
0.00,0.02,1.00,-0.96,-0.12,44.10,31.44
0.00,0.02,1.00,-1.02,0.01,44.04,31.44
0.00,0.02,1.00,-1.08,0.13,44.04,31.44
0.00,0.02,1.00,-1.14,0.13,43.98,31.44
0.00,0.02,1.00,-1.08,0.20,43.98,31.44
0.00,0.01,1.00,-1.08,0.13,43.98,31.44
0.00,0.01,1.00,-1.02,0.07,43.98,31.44
0.00,0.01,1.00,-0.89,-0.05,43.98,31.44
0.00,0.01,1.00,-0.77,-0.12,43.98,31.44
0.00,0.02,1.00,-0.71,-0.12,44.04,31.44
0.00,0.02,1.00,-0.71,-0.05,44.04,31.44
0.00,0.02,1.00,-0.71,0.01,44.04,31.44
0.00,0.02,1.00,-0.77,0.13,44.10,31.44
0.00,0.02,1.00,-0.77,0.13,44.10,31.44
0.00,0.02,1.00,-0.77,0.13,44.10,31.44
0.00,0.02,1.00,-0.77,0.13,44.10,31.44
0.00,0.02,1.00,-0.77,0.07,44.10,31.44
0.00,0.02,1.00,-0.83,0.01,44.10,31.44
0.00,0.01,1.00,-0.89,0.01,44.10,31.44
0.00,0.01,1.00,-0.96,0.01,44.10,31.44
0.00,0.01,1.00,-0.96,0.01,44.17,31.44
0.00,0.01,1.00,-0.96,-0.05,44.17,31.44
0.00,0.01,1.00,-0.89,-0.05,44.10,31.44
0.00,0.01,1.00,-0.83,-0.05,44.04,31.44
0.00,0.01,1.00,-0.83,-0.05,44.04,31.44
0.00,0.01,1.00,-0.83,-0.05,44.04,31.44
0.00,0.01,1.00,-0.83,-0.05,44.04,31.44
0.00,0.01,1.00,-0.89,-0.05,44.04,31.43
0.00,0.01,1.00,-0.96,-0.05,44.04,31.43
0.00,0.01,1.00,-0.96,-0.05,44.10,31.43
0.00,0.02,1.00,-0.96,-0.12,44.10,31.43
0.00,0.02,1.00,-0.96,-0.12,44.10,31.43
0.00,0.02,1.00,-0.89,-0.12,44.10,31.43
0.00,0.02,1.00,-0.89,-0.05,44.04,31.43
0.00,0.02,1.00,-0.89,0.01,43.98,31.43
0.00,0.02,1.00,-0.89,0.01,43.98,31.43
0.00,0.01,1.00,-0.89,0.01,43.98,31.43
0.00,0.01,1.00,-0.96,0.01,43.98,31.43
0.00,0.01,1.00,-0.96,0.01,44.04,31.43
0.00,0.01,1.00,-0.96,0.01,44.04,31.43
0.00,0.01,1.00,-0.96,0.01,44.10,31.43
0.00,0.01,1.00,-0.96,-0.05,44.17,31.43
0.00,0.01,1.00,-0.89,-0.05,44.17,31.43
0.00,0.01,1.00,-0.89,-0.05,44.17,31.43
0.00,0.01,1.00,-0.89,-0.05,44.10,31.43
0.00,0.01,1.00,-0.89,-0.05,44.10,31.43
0.00,0.01,1.00,-0.96,-0.05,44.10,31.43
0.00,0.01,1.00,-0.96,0.01,44.04,31.43
0.00,0.01,1.00,-1.02,0.07,44.04,31.43
0.00,0.01,1.00,-1.08,0.13,44.04,31.43
0.00,0.01,1.00,-1.14,0.13,44.04,31.43
0.00,0.01,1.00,-1.08,0.07,44.04,31.43
0.00,0.02,1.00,-1.02,0.07,44.04,31.43
0.00,0.02,1.00,-0.96,0.07,44.04,31.43
0.00,0.02,1.00,-0.89,0.07,44.04,31.43
0.00,0.02,1.00,-0.83,0.07,44.04,31.43
0.00,0.02,1.00,-0.83,0.07,44.04,31.45
0.00,0.02,1.00,-0.89,0.07,44.10,31.45
0.00,0.01,1.00,-0.89,0.07,44.10,31.45
0.00,0.01,1.00,-0.96,0.07,44.04,31.45
0.00,0.01,1.00,-0.96,0.01,43.98,31.45
0.00,0.01,1.00,-1.02,0.01,43.98,31.45
0.00,0.01,1.00,-1.02,0.01,43.98,31.45
0.00,0.01,1.00,-1.02,0.07,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,44.04,31.45
0.00,0.02,1.00,-0.96,0.07,44.10,31.45
0.00,0.02,1.00,-1.02,0.07,44.17,31.45
0.00,0.02,1.00,-1.02,0.07,44.23,31.45
0.00,0.02,1.00,-1.08,0.07,44.29,31.45
0.00,0.01,1.00,-1.08,0.07,44.23,31.45
0.00,0.01,1.00,-1.08,0.13,44.17,31.45
0.00,0.01,1.00,-1.08,0.13,44.10,31.45
0.00,0.01,1.00,-1.02,0.13,44.04,31.45
0.00,0.01,1.00,-1.02,0.07,44.04,31.45
0.00,0.01,1.00,-0.96,0.01,44.04,31.45
0.00,0.01,1.00,-0.96,0.01,44.04,31.45
0.00,0.01,1.00,-0.96,0.01,44.04,31.45
0.00,0.01,1.00,-0.96,0.01,44.04,31.45
0.00,0.01,1.00,-1.02,0.01,44.10,31.45
0.00,0.01,1.00,-1.02,0.01,44.10,31.45
0.00,0.01,1.00,-0.96,0.01,44.17,31.45
0.00,0.01,1.00,-0.96,0.07,44.17,31.45
0.00,0.01,1.00,-0.96,0.07,44.10,31.45
0.00,0.01,1.00,-0.96,0.13,44.04,31.45
0.00,0.01,1.00,-0.96,0.13,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,43.98,31.43
0.00,0.01,1.00,-1.02,0.01,43.98,31.43
0.00,0.01,1.00,-1.02,-0.05,44.04,31.43
0.00,0.01,1.00,-1.08,-0.05,44.10,31.43
0.00,0.02,1.00,-1.02,-0.05,44.17,31.43
0.00,0.02,1.00,-1.02,-0.05,44.10,31.43
0.00,0.02,1.00,-0.96,0.01,44.10,31.43
0.00,0.02,1.00,-0.89,0.07,43.98,31.43
0.00,0.02,1.00,-0.89,0.07,43.98,31.43
0.00,0.02,1.00,-0.89,0.07,44.04,31.43
0.00,0.02,1.00,-0.96,0.07,44.04,31.43
0.00,0.02,1.00,-0.96,0.07,44.10,31.43
0.00,0.02,1.00,-0.96,0.01,44.10,31.43
0.00,0.02,1.00,-0.96,0.07,44.10,31.43
0.00,0.02,1.00,-0.89,0.07,44.04,31.43
0.00,0.02,1.00,-0.89,0.07,44.04,31.43
0.00,0.02,1.00,-0.89,0.07,43.98,31.43
0.00,0.02,1.00,-0.96,0.07,43.92,31.43
0.00,0.02,1.00,-0.96,0.07,43.85,31.43
0.00,0.01,1.00,-0.89,0.07,43.85,31.43
0.00,0.01,1.00,-0.89,0.07,43.85,31.43
0.00,0.01,1.00,-0.83,0.07,43.85,31.43
0.00,0.02,1.00,-0.83,0.07,43.85,31.43
0.00,0.02,1.00,-0.83,0.01,43.67,31.43
0.00,0.02,1.00,-0.89,0.01,43.42,31.43
0.00,0.02,1.00,-0.89,-0.05,43.23,31.43
0.00,0.02,1.00,-0.96,-0.12,43.04,31.43
0.00,0.02,1.00,-1.02,-0.05,42.85,31.43
0.00,0.02,1.00,-1.02,-0.05,42.85,31.43
0.00,0.01,1.00,-1.08,0.01,42.92,31.45
0.00,0.01,1.00,-1.08,0.01,43.04,31.45
0.00,0.01,1.00,-1.02,0.01,43.23,31.45
0.00,0.01,1.00,-0.96,0.01,43.29,31.45
0.00,0.01,1.00,-0.89,0.01,43.42,31.45
0.00,0.01,1.00,-0.89,0.01,43.48,31.45
0.00,0.01,1.00,-0.89,0.01,43.54,31.45
0.00,0.02,1.00,-0.89,0.07,43.60,31.45
0.00,0.02,1.00,-0.96,0.07,43.73,31.45
0.00,0.02,1.00,-0.96,0.07,43.85,31.45
0.00,0.02,1.00,-1.08,0.07,44.04,31.45
0.00,0.02,1.00,-1.08,0.07,44.10,31.45
0.00,0.02,1.00,-1.14,0.01,44.17,31.45
0.00,0.02,1.00,-1.14,0.01,44.17,31.45
0.00,0.02,1.00,-1.08,0.01,44.10,31.45
0.00,0.01,1.00,-1.08,0.01,44.04,31.45
0.00,0.02,1.00,-1.08,-0.05,43.98,31.45
0.00,0.02,1.00,-1.08,-0.05,43.98,31.45
0.00,0.02,1.00,-1.02,-0.05,43.92,31.45
0.00,0.02,1.00,-0.96,-0.05,43.92,31.45
0.00,0.02,1.00,-0.89,0.01,43.85,31.45
0.00,0.01,1.00,-0.89,0.01,43.92,31.45
0.00,0.01,1.00,-0.89,0.07,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,43.98,31.45
0.00,0.01,1.00,-0.96,0.07,44.04,31.45
0.00,0.02,1.00,-0.96,0.07,44.10,31.45
0.00,0.02,1.00,-1.02,0.01,44.10,31.45
0.00,0.02,1.00,-1.02,0.01,44.10,31.45
0.00,0.02,1.00,-1.02,0.01,44.10,31.45
0.00,0.02,1.00,-1.02,-0.05,44.04,31.45
0.00,0.02,1.00,-1.02,-0.05,43.98,31.46
0.00,0.02,1.00,-1.02,-0.12,43.98,31.46
0.00,0.02,1.00,-1.02,-0.12,43.92,31.46
0.00,0.01,1.00,-0.96,-0.05,43.92,31.46
0.00,0.01,1.00,-0.96,-0.05,43.98,31.46
0.00,0.01,1.00,-0.89,-0.05,43.98,31.46
0.00,0.01,1.00,-0.83,0.01,43.98,31.46
0.00,0.01,1.00,-0.83,0.01,44.04,31.46
0.00,0.01,1.00,-0.89,0.01,44.04,31.46
0.00,0.01,1.00,-0.89,0.01,44.04,31.46
0.00,0.01,1.00,-0.89,0.01,44.04,31.46
0.00,0.01,1.00,-0.89,-0.05,44.04,31.46
0.00,0.01,1.00,-0.96,0.01,44.10,31.46
0.00,0.01,1.00,-0.96,0.01,44.10,31.46
0.00,0.01,1.00,-0.96,0.01,44.10,31.46
0.00,0.01,1.00,-0.96,0.01,44.10,31.46
0.00,0.01,1.00,-0.89,-0.05,44.10,31.46
0.00,0.01,1.00,-0.83,-0.05,44.10,31.46
0.00,0.01,1.00,-0.77,-0.05,44.10,31.46
0.00,0.01,1.00,-0.77,-0.05,44.04,31.46
0.00,0.01,1.00,-0.77,0.01,44.04,31.46
0.00,0.02,1.00,-0.77,0.07,43.98,31.46
0.00,0.02,1.00,-0.83,0.13,43.98,31.46
0.00,0.02,1.00,-0.89,0.13,43.98,31.46
0.00,0.02,1.00,-0.89,0.13,44.04,31.46
0.00,0.02,1.00,-0.89,0.07,44.10,31.46
0.00,0.02,1.00,-0.89,0.01,44.10,31.46
0.00,0.02,1.00,-0.89,-0.05,44.17,31.46
0.00,0.02,1.00,-0.89,-0.05,44.10,31.46
0.00,0.01,1.00,-0.89,-0.05,44.04,31.42
0.00,0.01,1.00,-0.89,0.01,43.98,31.42
0.00,0.01,1.00,-0.89,0.01,43.98,31.42

