0.82,0.56,-0.17,4.04,38.57,108.17,31.49
0.82,0.54,-0.17,2.67,38.38,108.04,31.49
0.82,0.53,-0.17,1.11,38.57,107.04,31.49
0.82,0.52,-0.17,0.42,38.82,105.98,31.49
0.83,0.51,-0.17,0.04,39.07,104.92,31.49
0.83,0.50,-0.17,-0.14,39.38,104.04,31.49
0.83,0.49,-0.17,-0.08,39.82,103.35,31.49
0.84,0.49,-0.17,0.17,40.45,102.79,31.49
0.84,0.48,-0.16,0.67,41.63,102.17,31.49
0.84,0.47,-0.15,0.79,42.45,101.73,31.49
0.84,0.46,-0.14,0.92,43.01,101.23,31.49
0.84,0.45,-0.13,0.98,43.20,100.54,31.49
0.85,0.44,-0.13,1.23,43.01,99.73,31.49
0.85,0.43,-0.12,1.98,42.13,98.29,31.49
0.85,0.42,-0.11,2.61,41.32,97.10,31.49
0.85,0.41,-0.11,3.36,40.57,95.85,31.49
0.86,0.41,-0.10,4.04,39.95,94.42,31.49
0.86,0.40,-0.09,4.61,39.32,92.92,31.49
0.86,0.40,-0.08,5.17,38.26,90.48,31.49
0.87,0.39,-0.07,5.36,37.32,88.85,31.49
0.87,0.39,-0.07,5.54,36.20,87.35,31.49
0.87,0.39,-0.06,5.61,34.95,85.92,31.49
0.87,0.40,-0.06,5.42,33.76,84.60,31.49
0.88,0.40,-0.06,4.98,32.57,83.48,31.49
0.88,0.40,-0.06,3.79,31.01,82.10,31.49
0.88,0.40,-0.06,2.79,30.07,81.35,31.49
0.88,0.40,-0.07,1.79,29.20,80.73,31.49
0.89,0.39,-0.08,0.92,28.57,80.17,31.49
0.89,0.39,-0.08,0.36,28.32,79.67,31.45
0.89,0.37,-0.10,-0.02,28.88,78.92,31.45
0.89,0.37,-0.10,-0.08,29.82,78.29,31.45
0.90,0.35,-0.10,-0.27,31.01,77.60,31.45
0.90,0.34,-0.10,-0.71,32.32,76.79,31.45
0.90,0.33,-0.09,-1.39,33.45,75.73,31.45
0.90,0.31,-0.09,-2.77,34.82,73.42,31.45
0.90,0.29,-0.07,-3.89,35.38,71.29,31.45
0.90,0.28,-0.06,-5.33,35.63,68.60,31.45
0.90,0.28,-0.05,-7.08,35.63,65.35,31.45
0.90,0.28,-0.04,-8.96,35.45,61.73,31.45
0.90,0.29,-0.02,-10.96,35.07,57.92,31.45
0.90,0.32,-0.01,-14.39,34.20,52.60,31.45
0.90,0.35,0.00,-16.71,33.32,50.04,31.45
0.91,0.38,0.00,-18.96,32.07,48.60,31.45
0.91,0.41,0.00,-20.89,30.51,48.48,31.45
0.91,0.43,-0.00,-22.58,28.95,49.67,31.45
0.92,0.45,-0.02,-24.77,26.95,53.23,31.45
0.92,0.45,-0.03,-25.89,26.20,56.04,31.45
0.92,0.45,-0.04,-26.39,26.20,58.73,31.45
0.91,0.44,-0.05,-26.08,27.01,60.92,31.45
0.91,0.43,-0.05,-25.14,28.38,62.42,31.45
0.91,0.43,-0.05,-23.83,31.01,63.79,31.45
0.91,0.42,-0.04,-21.71,32.63,64.42,31.45
0.91,0.42,-0.03,-20.46,33.82,64.98,31.45
0.92,0.42,-0.02,-19.46,34.57,65.60,31.45
0.92,0.42,-0.00,-18.96,34.82,66.29,31.45
0.92,0.42,0.01,-18.96,34.76,67.04,31.45
0.93,0.42,0.02,-20.39,34.45,68.04,31.45
0.93,0.42,0.02,-22.39,34.38,68.60,31.45
0.93,0.42,0.03,-25.14,34.45,68.98,31.46
0.93,0.42,0.03,-28.27,34.57,69.42,31.46
0.94,0.42,0.03,-31.46,34.63,69.98,31.46
0.94,0.41,0.03,-35.27,34.45,71.23,31.46
0.94,0.41,0.03,-36.77,34.32,72.29,31.46
0.95,0.41,0.03,-37.46,34.32,73.42,31.46
0.95,0.40,0.03,-37.58,34.70,74.35,31.46
0.94,0.40,0.04,-37.39,35.38,75.10,31.46
0.94,0.40,0.04,-37.02,36.76,75.79,31.46
0.94,0.40,0.05,-36.39,37.51,76.10,31.46
0.94,0.41,0.06,-36.02,37.76,76.42,31.46
0.94,0.41,0.07,-35.64,37.45,77.04,31.46
0.94,0.42,0.07,-35.33,36.63,78.17,31.46
0.94,0.42,0.08,-35.02,35.63,79.85,31.46
0.95,0.42,0.07,-34.33,34.32,83.04,31.46
0.95,0.41,0.07,-33.83,33.88,85.10,31.46
0.95,0.40,0.07,-33.27,33.88,86.92,31.46
0.95,0.39,0.07,-32.71,34.20,88.23,31.46
0.95,0.38,0.07,-32.14,34.63,89.17,31.46
0.95,0.37,0.08,-31.33,35.26,90.23,31.46
0.95,0.36,0.08,-30.71,35.32,91.04,31.46
0.95,0.35,0.08,-29.89,35.13,91.98,31.46
0.95,0.34,0.08,-28.89,34.82,92.92,31.46
0.96,0.32,0.09,-27.77,34.38,93.67,31.46
