0.67,-0.71,0.32,20.98,19.26,229.67,31.57
0.67,-0.71,0.30,21.42,20.01,224.98,31.57
0.66,-0.73,0.29,20.86,21.01,220.29,31.57
0.66,-0.75,0.29,19.42,21.88,215.23,31.57
0.65,-0.79,0.29,17.17,22.57,209.54,31.57
0.64,-0.85,0.31,12.86,23.26,198.92,31.57
0.64,-0.91,0.32,9.54,23.45,189.98,31.57
0.63,-0.96,0.33,5.98,23.32,179.29,31.57
0.63,-1.02,0.35,2.17,22.82,166.98,31.57
0.63,-1.07,0.36,-1.77,21.82,153.10,31.57
0.62,-1.11,0.38,-5.89,19.07,130.23,31.57
0.62,-1.17,0.40,-12.33,16.51,114.04,31.57
0.62,-1.19,0.40,-16.89,13.45,97.42,31.57
0.62,-1.21,0.40,-21.64,10.13,80.60,31.57
0.62,-1.22,0.40,-26.33,6.88,63.98,31.57
0.62,-1.23,0.39,-30.83,4.01,47.73,31.57
0.63,-1.23,0.37,-36.39,0.95,24.23,31.57
0.63,-1.23,0.35,-38.83,-0.12,9.35,31.57
0.63,-1.22,0.34,-39.83,-0.55,-4.58,31.59
0.64,-1.21,0.33,-39.39,-0.49,-17.46,31.59
0.64,-1.19,0.33,-37.58,-0.18,-29.27,31.59
0.64,-1.16,0.34,-32.96,0.07,-44.96,31.59
0.63,-1.13,0.36,-29.14,-0.12,-54.33,31.59
0.63,-1.10,0.37,-25.39,-0.80,-63.02,31.59
0.63,-1.07,0.39,-22.14,-2.12,-71.21,31.59
0.63,-1.04,0.41,-19.64,-3.99,-78.96,31.59
0.63,-1.01,0.42,-17.89,-7.49,-90.08,31.59
0.63,-0.97,0.43,-16.27,-9.93,-97.15,31.59
0.64,-0.94,0.43,-15.39,-12.30,-104.02,31.59
0.65,-0.92,0.42,-14.58,-14.49,-110.71,31.59
0.65,-0.90,0.41,-13.83,-16.37,-117.46,31.59
0.66,-0.89,0.39,-13.39,-17.93,-124.46,31.59
0.67,-0.88,0.36,-13.89,-19.55,-135.77,31.59
0.68,-0.87,0.35,-15.27,-20.18,-144.02,31.59
0.69,-0.85,0.34,-17.46,-20.43,-152.65,31.59
0.69,-0.83,0.33,-20.08,-20.30,-161.27,31.59
0.70,-0.79,0.32,-22.52,-19.87,-169.40,31.59
0.71,-0.74,0.31,-24.71,-18.87,-179.52,31.59
0.72,-0.70,0.31,-24.58,-18.05,-184.58,31.59
0.72,-0.66,0.30,-23.08,-17.24,-188.21,31.59
0.73,-0.63,0.30,-20.58,-16.55,-190.71,31.59
0.74,-0.59,0.29,-17.46,-15.93,-192.46,31.59
0.74,-0.56,0.28,-14.33,-15.37,-194.65,31.59
0.75,-0.52,0.27,-10.33,-14.49,-196.15,31.59
0.75,-0.50,0.27,-8.14,-13.87,-197.90,31.59
0.75,-0.48,0.26,-6.33,-13.43,-199.83,31.59
0.76,-0.46,0.26,-5.08,-13.18,-202.21,31.59
0.76,-0.44,0.26,-4.58,-13.30,-205.08,31.59
0.76,-0.43,0.26,-6.27,-13.99,-211.08,31.59
0.76,-0.41,0.27,-9.08,-14.62,-216.33,31.59
0.76,-0.39,0.27,-12.64,-15.37,-222.21,31.59
0.76,-0.37,0.27,-16.14,-16.12,-228.15,31.59
0.76,-0.34,0.28,-18.58,-16.87,-233.58,31.59
0.76,-0.29,0.28,-19.46,-17.99,-239.96,31.59
0.76,-0.25,0.28,-18.39,-18.87,-242.90,31.59
0.76,-0.21,0.28,-16.71,-19.80,-244.90,31.59
0.76,-0.17,0.28,-14.96,-20.93,-246.21,31.59
0.76,-0.13,0.28,-13.39,-22.24,-246.96,31.59
0.76,-0.09,0.29,-12.14,-23.87,-247.08,31.59
0.76,-0.02,0.31,-10.96,-27.18,-246.52,31.59
0.76,0.03,0.32,-10.39,-30.12,-245.46,31.59
0.76,0.07,0.32,-9.89,-33.49,-243.77,31.59
0.75,0.11,0.32,-9.27,-37.18,-241.52,31.59
0.75,0.14,0.32,-8.46,-40.93,-238.90,31.59
0.76,0.19,0.30,-7.46,-46.37,-234.46,31.59
0.76,0.22,0.28,-7.46,-49.68,-231.27,31.59
0.76,0.25,0.27,-7.89,-52.74,-227.90,31.59
0.76,0.30,0.26,-8.27,-55.55,-223.83,31.59
0.77,0.34,0.25,-7.89,-57.80,-218.58,31.59
0.77,0.39,0.23,-4.52,-59.37,-207.52,31.59
0.77,0.46,0.20,0.67,-58.80,-197.71,31.59
0.78,0.50,0.17,8.54,-56.87,-185.90,31.59
0.79,0.55,0.14,19.04,-53.55,-172.15,31.59
0.80,0.60,0.10,31.23,-49.05,-156.77,31.59
0.81,0.64,0.06,43.67,-27.68,-131.83,31.59
0.82,0.71,0.02,59.36,-34.80,-114.96,31.59
0.83,0.75,-0.01,66.04,-28.93,-98.58,31.59
0.83,0.78,-0.02,69.11,-23.49,-83.27,31.59
0.84,0.81,-0.03,68.86,-18.62,-69.08,31.59
0.85,0.83,-0.04,66.23,-14.30,-56.02,31.59
0.86,0.84,-0.03,60.11,-8.37,-38.08,31.59
0.86,0.85,-0.02,55.73,-4.49,-26.96,31.59
0.87,0.85,-0.02,52.04,-0.62,-16.40,31.59
0.88,0.85,-0.02,49.48,3.51,-6.33,31.59
0.88,0.84,-0.02,48.29,7.70,3.23,31.59
0.89,0.83,-0.01,48.48,14.13,16.48,31.59
0.89,0.82,-0.00,48.73,18.07,24.23,31.59
0.88,0.81,0.02,48.17,21.32,30.92,31.59
0.88,0.80,0.04,46.29,23.63,36.42,31.59
0.87,0.79,0.07,43.04,24.70,40.73,31.59
0.87,0.78,0.09,38.92,24.57,45.60,31.59
0.86,0.76,0.13,32.29,22.63,48.10,31.59
0.86,0.75,0.14,28.48,20.51,50.42,31.59
0.85,0.74,0.15,25.36,18.20,52.67,31.59
0.85,0.73,0.15,22.98,15.95,54.98,31.59
0.85,0.73,0.15,21.11,13.95,57.23,31.59
0.85,0.72,0.13,18.42,12.01,60.35,31.59
0.85,0.71,0.11,16.29,11.57,62.17,31.59
0.85,0.71,0.09,14.04,11.82,63.92,31.59
0.85,0.72,0.07,11.79,12.57,65.79,31.59
0.85,0.72,0.06,9.86,13.70,67.98,31.59
0.85,0.73,0.06,7.61,15.57,72.35,31.59
0.84,0.73,0.07,6.42,16.76,76.04,31.59
0.84,0.74,0.08,4.98,17.82,80.23,31.59
0.83,0.75,0.10,2.79,18.57,84.73,31.59
0.83,0.75,0.11,-0.71,18.88,89.35,31.59
0.83,0.76,0.12,-5.83,18.57,96.23,31.59
0.82,0.77,0.12,-15.71,17.13,100.92,31.59
0.82,0.77,0.12,-22.58,15.70,105.79,31.59
0.82,0.76,0.11,-28.58,14.32,111.10,31.59
0.83,0.75,0.11,-33.21,13.32,117.04,31.59
0.83,0.74,0.11,-36.21,13.01,123.60,31.59
0.83,0.73,0.10,-38.58,13.82,134.85,31.59
0.83,0.72,0.09,-39.52,14.82,143.10,31.59
0.83,0.71,0.09,-40.39,15.95,151.73,31.59
0.83,0.70,0.08,-41.02,17.20,160.48,31.59
0.84,0.67,0.07,-41.33,18.57,169.04,31.59
0.85,0.64,0.07,-40.27,20.82,181.04,31.59
0.86,0.59,0.08,-38.39,22.32,188.42,31.59
0.87,0.55,0.09,-35.83,23.82,195.29,31.59
0.87,0.52,0.11,-32.77,25.07,201.73,31.59
0.88,0.50,0.13,-29.58,25.88,207.92,31.59
0.88,0.47,0.14,-26.64,26.26,217.10,31.59
0.88,0.45,0.16,-23.27,25.82,223.10,31.59
0.88,0.42,0.17,-21.77,25.01,228.92,31.59
0.88,0.40,0.18,-20.77,23.82,234.29,31.59
0.88,0.36,0.18,-19.89,22.57,239.17,31.59
0.88,0.32,0.18,-18.58,21.45,243.73,31.59
0.89,0.26,0.19,-15.52,20.20,249.98,31.59
0.89,0.23,0.19,-12.89,19.45,253.98,31.59
0.90,0.20,0.20,-10.39,18.57,257.73,31.59
0.89,0.17,0.20,-8.27,17.38,261.29,31.59
0.89,0.14,0.20,-6.58,16.01,264.54,31.59
0.89,0.11,0.20,-4.46,14.13,268.48,31.59
0.89,0.04,0.19,-2.64,13.57,270.42,31.59
0.89,-0.00,0.17,0.04,14.01,271.92,31.61
0.89,-0.04,0.16,3.73,15.57,273.04,31.61
0.90,-0.07,0.14,8.17,18.13,273.85,31.61
0.90,-0.09,0.13,12.61,21.20,274.79,31.61
0.89,-0.12,0.13,17.86,25.70,275.17,31.61
0.88,-0.14,0.15,19.79,28.01,275.17,31.61
0.87,-0.16,0.17,20.42,29.51,274.60,31.61
0.86,-0.18,0.19,19.98,30.38,273.35,31.61
0.85,-0.21,0.22,18.42,30.57,271.29,31.61
0.83,-0.24,0.26,14.23,29.63,266.67,31.61
0.82,-0.27,0.29,10.48,28.26,262.67,31.61
0.82,-0.29,0.31,6.48,26.45,258.23,31.61
0.81,-0.31,0.32,3.11,24.38,253.67,31.61
0.80,-0.33,0.33,0.79,22.38,249.17,31.61
0.80,-0.35,0.33,-0.08,19.82,242.85,31.61
0.79,-0.38,0.33,0.92,18.51,239.10,31.61
0.79,-0.39,0.31,2.98,17.70,235.85,31.61
0.79,-0.40,0.30,5.86,17.38,233.23,31.61
0.79,-0.41,0.28,9.17,17.63,231.17,31.61
0.79,-0.42,0.27,12.67,18.45,229.67,31.61
0.79,-0.43,0.25,17.17,20.26,227.79,31.61
0.79,-0.44,0.25,19.29,21.70,226.42,31.61
0.78,-0.46,0.26,20.73,23.01,224.85,31.61
0.78,-0.48,0.28,21.98,24.01,222.98,31.61
0.77,-0.50,0.30,23.23,24.51,220.73,31.61
0.76,-0.53,0.34,24.98,24.13,216.60,31.61
0.75,-0.54,0.36,25.42,23.07,213.23,31.61
0.74,-0.55,0.38,24.98,21.57,209.23,31.61
0.74,-0.56,0.40,23.61,19.82,204.85,31.61
0.73,-0.57,0.40,21.73,18.07,200.35,31.61
0.73,-0.58,0.41,19.23,15.45,194.04,31.59
0.72,-0.59,0.40,18.29,13.76,190.48,31.59
0.71,-0.60,0.40,17.86,12.20,187.35,31.59
0.70,-0.61,0.39,17.67,10.82,184.60,31.59
0.70,-0.62,0.37,17.42,9.63,182.10,31.59
0.70,-0.63,0.36,17.11,8.82,179.60,31.59
0.70,-0.65,0.34,17.04,8.38,175.79,31.59
0.70,-0.66,0.33,17.54,8.51,173.23,31.59
0.69,-0.67,0.32,18.61,8.82,170.60,31.59
0.69,-0.69,0.32,19.92,9.20,167.98,31.59
0.69,-0.71,0.32,21.23,9.63,165.10,31.59
0.68,-0.73,0.32,22.67,10.13,160.23,31.59
0.68,-0.75,0.33,23.17,10.38,156.42,31.59
0.68,-0.77,0.33,23.17,10.45,151.92,31.59
0.67,-0.80,0.33,22.86,10.51,146.60,31.59
0.67,-0.83,0.33,21.92,10.45,140.42,31.59
0.67,-0.86,0.33,18.92,10.20,128.92,31.59
0.66,-0.90,0.33,15.67,9.88,119.60,31.59
0.66,-0.94,0.34,11.48,9.32,108.98,31.59
0.66,-0.97,0.35,6.79,8.51,97.17,31.59
0.65,-0.99,0.36,1.79,7.26,84.35,31.59
0.65,-1.02,0.36,-3.21,5.63,70.79,31.59
0.65,-1.04,0.38,-10.39,2.76,49.42,31.59
0.65,-1.04,0.38,-14.71,0.70,35.10,31.59
0.65,-1.04,0.38,-18.52,-1.43,21.17,31.59
0.66,-1.03,0.39,-21.71,-3.62,7.98,31.59
0.65,-1.02,0.38,-24.27,-5.80,-4.33,31.59
0.65,-1.02,0.37,-26.96,-10.24,-21.15,31.59
0.65,-1.04,0.35,-27.96,-14.43,-31.58,31.59
0.65,-1.06,0.34,-28.77,-18.74,-42.52,31.59
0.66,-1.10,0.32,-30.33,-22.24,-55.08,31.59
0.66,-1.14,0.31,-33.71,-24.37,-70.40,31.59
0.67,-1.17,0.31,-43.46,-25.55,-99.15,31.59
0.69,-1.21,0.31,-52.89,-25.80,-121.40,31.59
0.70,-1.21,0.33,-63.52,-26.24,-144.52,31.59
0.70,-1.19,0.35,-73.83,-27.37,-166.90,31.59
0.70,-1.16,0.37,-82.46,-29.37,-186.77,31.59
0.70,-1.11,0.38,-88.46,-32.55,-203.08,31.59

