0.01,0.93,0.15,-20.46,20.57,-45.71,31.21
0.00,0.91,0.15,-20.14,23.70,-43.77,31.21
-0.01,0.90,0.14,-19.21,26.82,-41.90,31.21
-0.01,0.89,0.13,-17.64,29.95,-40.08,31.21
-0.02,0.87,0.12,-15.77,32.88,-38.15,31.21
-0.02,0.86,0.10,-12.71,36.76,-34.96,31.21
-0.03,0.84,0.09,-10.89,39.13,-32.52,31.21
-0.04,0.84,0.09,-9.39,41.32,-29.96,31.21
-0.05,0.83,0.08,-8.27,43.38,-27.40,31.21
-0.06,0.83,0.07,-7.58,45.45,-24.96,31.21
-0.07,0.84,0.06,-7.27,47.45,-21.71,31.21
-0.08,0.84,0.05,-7.71,50.07,-19.96,31.21
-0.09,0.84,0.04,-8.52,51.32,-18.40,31.21
-0.10,0.84,0.04,-9.64,52.20,-16.96,31.21
-0.10,0.84,0.03,-11.14,52.76,-15.52,31.21
-0.11,0.83,0.03,-12.83,53.13,-13.90,31.21
-0.11,0.82,0.03,-15.33,53.82,-11.21,31.21
-0.12,0.81,0.03,-16.83,54.51,-9.27,31.21
-0.12,0.80,0.03,-18.08,55.51,-7.40,31.21
-0.13,0.79,0.02,-19.08,56.70,-5.65,31.21
-0.14,0.79,0.02,-19.77,58.01,-4.08,31.21
-0.14,0.78,0.02,-20.33,60.01,-1.90,31.20
-0.15,0.77,0.01,-20.64,61.32,-0.33,31.20
-0.15,0.77,0.01,-21.14,62.70,1.35,31.20
-0.15,0.76,0.01,-22.02,63.95,3.35,31.20
-0.15,0.76,0.01,-23.46,64.95,5.67,31.20
-0.15,0.76,0.01,-25.58,65.51,9.67,31.20
-0.15,0.76,0.01,-29.52,65.63,12.54,31.20
-0.16,0.75,0.01,-32.21,65.51,15.48,31.20
-0.16,0.75,0.01,-34.52,65.57,18.42,31.20
-0.16,0.75,0.01,-36.33,66.07,21.29,31.20
-0.17,0.74,0.02,-37.46,66.88,24.04,31.20
-0.17,0.74,0.02,-38.33,68.70,28.10,31.20
-0.17,0.74,0.03,-38.52,70.01,30.67,31.20
-0.18,0.74,0.03,-38.58,71.38,33.04,31.20
-0.18,0.74,0.03,-38.58,72.76,35.23,31.20
-0.18,0.75,0.02,-38.58,74.26,37.10,31.20
-0.19,0.76,0.02,-38.83,76.32,39.29,31.20
-0.20,0.78,0.01,-39.39,77.38,40.35,31.20
-0.20,0.79,0.01,-40.46,77.95,41.23,31.20
-0.21,0.79,0.00,-41.89,78.07,41.92,31.20
-0.21,0.79,-0.00,-43.58,77.82,42.54,31.20
-0.21,0.80,-0.00,-45.46,77.32,43.35,31.20
-0.21,0.79,-0.01,-48.39,76.13,44.85,31.20
-0.21,0.79,-0.01,-50.27,75.32,46.10,31.20
-0.21,0.79,-0.01,-52.02,74.57,47.60,31.20
-0.20,0.78,-0.00,-53.46,74.13,49.29,31.20
-0.20,0.78,0.00,-54.71,74.01,51.17,31.20
-0.20,0.78,0.01,-56.39,74.32,54.35,31.20
-0.20,0.77,0.01,-57.46,74.76,56.73,31.20
-0.20,0.77,0.01,-58.52,75.20,59.23,31.20
-0.20,0.77,0.01,-59.46,75.63,61.79,31.17
-0.20,0.76,0.01,-60.33,76.01,64.23,31.17
-0.20,0.76,0.02,-61.39,76.38,67.67,31.17
-0.20,0.76,0.02,-61.96,76.38,69.85,31.17
-0.20,0.76,0.02,-62.58,76.20,72.04,31.17
