0.02,1.28,0.20,5.73,-108.68,-28.46,31.29
0.01,1.28,0.21,2.48,-105.43,-31.52,31.29
0.00,1.27,0.22,-0.64,-102.12,-34.71,31.29
-0.01,1.27,0.22,-3.58,-98.62,-38.21,31.29
-0.02,1.26,0.23,-7.77,-93.24,-43.83,31.29
-0.02,1.25,0.23,-10.39,-89.74,-47.58,31.29
-0.03,1.23,0.24,-12.89,-86.18,-51.08,31.29
-0.03,1.22,0.24,-15.08,-82.68,-54.21,31.29
-0.03,1.20,0.24,-16.89,-78.99,-57.08,31.29
-0.03,1.19,0.24,-18.21,-73.30,-60.83,31.29
-0.03,1.17,0.24,-19.21,-69.30,-63.15,31.33
-0.04,1.15,0.24,-19.27,-65.18,-65.27,31.33
-0.04,1.14,0.23,-19.08,-60.87,-67.21,31.33
-0.05,1.12,0.23,-18.96,-56.74,-68.90,31.33
-0.05,1.10,0.22,-18.96,-52.99,-70.27,31.33
-0.06,1.08,0.21,-19.52,-48.68,-71.71,31.33
-0.06,1.07,0.20,-19.89,-46.62,-72.33,31.33
-0.06,1.06,0.20,-20.14,-44.74,-72.83,31.33
-0.07,1.05,0.20,-20.14,-42.68,-73.21,31.33
-0.07,1.04,0.21,-20.02,-40.18,-73.58,31.33
-0.07,1.04,0.21,-19.71,-35.62,-74.40,31.33
-0.08,1.05,0.22,-19.89,-32.24,-75.33,31.33
-0.09,1.05,0.22,-20.64,-28.87,-76.58,31.33
-0.10,1.06,0.23,-22.08,-25.55,-78.27,31.33
-0.11,1.06,0.23,-24.14,-22.24,-80.27,31.33
-0.11,1.06,0.23,-26.58,-17.18,-83.58,31.33
-0.11,1.05,0.24,-30.21,-13.43,-85.71,31.33
-0.11,1.04,0.24,-32.33,-9.37,-87.58,31.33
-0.11,1.03,0.24,-34.14,-4.87,-89.08,31.33
-0.11,1.02,0.24,-35.71,-0.18,-90.33,31.33
-0.11,1.01,0.24,-37.33,4.63,-91.27,31.33
-0.12,1.00,0.24,-40.64,11.51,-92.33,31.33
-0.12,1.00,0.24,-43.77,15.63,-92.77,31.33
-0.13,0.99,0.24,-47.52,19.26,-93.08,31.33
-0.13,0.97,0.24,-51.58,22.45,-93.02,31.33
-0.13,0.96,0.24,-55.64,25.32,-92.52,31.33
-0.13,0.92,0.25,-60.77,29.63,-90.83,31.33
-0.13,0.89,0.25,-63.14,33.01,-88.90,31.33
-0.13,0.87,0.26,-64.58,37.13,-86.27,31.33
-0.13,0.84,0.26,-65.27,42.07,-83.08,31.29
-0.13,0.82,0.27,-65.52,47.76,-79.33,31.29
-0.13,0.80,0.28,-65.58,56.88,-73.08,31.29
-0.14,0.78,0.28,-66.14,63.01,-68.65,31.29
-0.14,0.77,0.28,-67.08,68.76,-64.27,31.29
-0.15,0.77,0.28,-68.58,74.13,-60.08,31.29
-0.16,0.76,0.28,-70.46,79.07,-56.15,31.29
-0.17,0.75,0.28,-72.64,83.70,-52.52,31.29
-0.17,0.73,0.28,-75.89,90.45,-47.21,31.29
-0.18,0.71,0.28,-77.64,95.07,-43.46,31.29
-0.18,0.69,0.28,-78.71,99.82,-39.52,31.29
-0.18,0.67,0.27,-78.89,104.57,-35.27,31.29
