-0.14,0.77,-0.16,-32.27,58.70,71.60,31.47
-0.13,0.78,-0.17,-32.77,58.63,74.42,31.47
-0.13,0.78,-0.18,-33.27,58.57,77.35,31.47
-0.13,0.79,-0.18,-33.77,58.45,80.35,31.47
-0.13,0.80,-0.19,-34.27,58.07,83.23,31.47
-0.13,0.81,-0.21,-34.96,57.01,87.10,31.47
-0.14,0.82,-0.21,-35.58,55.95,89.35,31.47
-0.14,0.83,-0.22,-36.52,54.70,91.17,31.47
-0.15,0.83,-0.23,-37.89,53.13,92.73,31.47
-0.15,0.84,-0.23,-39.77,51.26,93.98,31.47
-0.15,0.86,-0.24,-43.14,48.01,95.35,31.47
-0.15,0.86,-0.24,-45.33,45.45,95.98,31.47
-0.15,0.87,-0.24,-47.27,42.76,96.42,31.47
-0.15,0.87,-0.24,-48.71,39.95,96.79,31.47
-0.15,0.88,-0.24,-49.39,37.07,97.17,31.47
-0.14,0.88,-0.24,-49.08,32.88,98.10,31.47
-0.13,0.88,-0.23,-46.39,30.20,99.04,31.47
-0.12,0.89,-0.22,-43.02,27.82,100.29,31.47
-0.11,0.89,-0.21,-38.39,25.76,101.85,31.47
-0.10,0.90,-0.20,-32.71,23.95,103.60,31.47
-0.09,0.92,-0.20,-26.14,22.45,105.48,31.47
-0.07,0.95,-0.18,-15.39,20.95,108.35,31.47
-0.06,0.98,-0.18,-8.27,20.45,110.04,31.47
-0.05,1.00,-0.17,-1.77,20.26,111.35,31.47
-0.05,1.03,-0.17,3.92,20.20,112.29,31.47
-0.05,1.06,-0.17,8.61,20.20,112.67,31.47
-0.05,1.09,-0.18,13.86,20.01,112.17,31.47
-0.06,1.11,-0.18,16.36,19.57,111.17,31.47
-0.06,1.12,-0.20,18.11,18.76,109.79,31.47
-0.06,1.12,-0.21,19.23,17.57,108.10,31.47
-0.07,1.12,-0.22,19.79,16.07,106.29,31.47
-0.07,1.12,-0.23,20.04,13.45,103.60,31.47
-0.07,1.10,-0.24,19.86,11.70,101.98,31.47
-0.07,1.09,-0.25,19.48,9.95,100.60,31.47
-0.07,1.07,-0.26,18.92,8.26,99.60,31.47
-0.07,1.05,-0.27,18.11,6.51,98.98,31.47
-0.06,1.04,-0.27,17.04,4.70,98.79,31.47
-0.06,1.02,-0.28,15.29,2.01,99.17,31.47
-0.05,1.01,-0.29,14.11,0.26,99.79,31.47
-0.05,1.01,-0.29,12.98,-1.49,100.60,31.49
-0.04,1.01,-0.29,11.86,-3.12,101.48,31.49
-0.03,1.02,-0.29,10.67,-4.55,102.42,31.49
-0.03,1.03,-0.29,8.86,-6.37,103.60,31.49
-0.02,1.05,-0.29,7.73,-7.49,104.23,31.49
-0.02,1.06,-0.30,6.92,-8.49,104.60,31.49
-0.02,1.07,-0.30,6.42,-9.62,104.54,31.49
-0.03,1.08,-0.31,6.17,-10.93,104.17,31.49
-0.03,1.09,-0.31,6.04,-12.62,102.98,31.49
-0.03,1.09,-0.32,6.11,-15.68,101.98,31.49
-0.03,1.09,-0.32,6.36,-18.12,100.92,31.49
-0.02,1.09,-0.32,6.92,-20.74,100.04,31.49
-0.02,1.09,-0.32,7.86,-23.49,99.23,31.49
-0.02,1.09,-0.31,9.17,-26.24,98.67,31.49
-0.01,1.09,-0.30,11.61,-29.99,97.73,31.49
-0.01,1.10,-0.29,13.42,-32.12,96.98,31.49
-0.00,1.11,-0.28,15.36,-33.93,96.04,31.49
0.00,1.12,-0.28,17.48,-35.62,95.10,31.49
0.01,1.13,-0.27,19.86,-37.18,94.10,31.49
0.02,1.14,-0.26,23.48,-39.62,92.48,31.49
0.02,1.16,-0.25,25.73,-41.18,91.23,31.49
0.02,1.17,-0.25,27.54,-42.80,89.67,31.49
0.02,1.17,-0.25,28.73,-44.43,87.92,31.49
0.02,1.17,-0.24,29.04,-45.93,85.98,31.49
0.01,1.17,-0.24,28.54,-47.37,82.85,31.49
0.01,1.17,-0.23,26.11,-48.93,80.73,31.49
0.01,1.16,-0.23,23.48,-49.62,78.67,31.49
0.01,1.16,-0.23,20.29,-50.05,76.85,31.49
0.02,1.15,-0.23,16.79,-50.37,75.29,31.49
0.02,1.14,-0.23,13.17,-50.55,73.98,31.46
0.01,1.13,-0.24,7.86,-50.80,72.10,31.46
0.01,1.13,-0.25,4.54,-51.05,70.85,31.46
0.00,1.13,-0.26,1.42,-51.43,69.48,31.46
0.00,1.12,-0.27,-1.27,-52.05,67.98,31.46
-0.00,1.12,-0.27,-3.46,-52.99,66.48,31.46
-0.00,1.12,-0.28,-5.77,-54.74,64.04,31.46
-0.00,1.12,-0.28,-6.83,-56.05,62.23,31.46
-0.01,1.13,-0.27,-7.64,-57.49,60.42,31.46
-0.00,1.13,-0.27,-8.39,-58.93,58.60,31.46
0.00,1.13,-0.26,-9.02,-60.55,56.98,31.46
0.01,1.13,-0.26,-9.46,-62.37,55.10,31.46
0.01,1.14,-0.24,-9.33,-65.30,54.17,31.46
0.02,1.14,-0.22,-8.52,-67.18,53.29,31.46
0.02,1.15,-0.21,-7.08,-68.93,52.35,31.46
0.02,1.16,-0.19,-5.27,-70.37,51.35,31.46
0.02,1.18,-0.17,-3.21,-71.49,50.10,31.46
0.02,1.19,-0.14,-0.33,-72.68,47.67,31.46
0.02,1.20,-0.13,0.92,-73.18,45.67,31.46
0.02,1.20,-0.11,1.48,-73.43,43.42,31.46
0.02,1.21,-0.10,1.29,-73.49,40.98,31.46
0.02,1.21,-0.08,0.42,-73.37,38.54,31.46
0.02,1.21,-0.05,-1.96,-72.87,35.23,31.46
0.02,1.20,-0.04,-3.71,-72.30,33.29,31.46
0.03,1.20,-0.02,-5.46,-71.62,31.54,31.46
0.03,1.20,-0.01,-7.08,-70.74,29.98,31.46
0.02,1.20,0.00,-8.58,-69.80,28.29,31.46
0.02,1.20,0.01,-9.89,-68.74,25.73,31.46
0.02,1.20,0.02,-11.46,-67.12,24.04,31.46
0.02,1.20,0.03,-12.08,-65.87,22.54,31.46
0.02,1.20,0.04,-12.27,-64.49,21.04,31.48
0.02,1.20,0.05,-12.14,-62.93,19.48,31.48
0.02,1.20,0.05,-11.83,-61.37,17.92,31.48
0.02,1.20,0.06,-10.96,-59.05,15.54,31.48
0.02,1.20,0.07,-10.21,-57.62,14.04,31.48
0.02,1.19,0.07,-9.14,-56.18,12.67,31.48
0.02,1.19,0.08,-7.77,-54.80,11.42,31.48
0.01,1.19,0.08,-6.02,-53.30,10.17,31.48
0.00,1.19,0.09,-3.08,-50.87,8.10,31.48
-0.01,1.18,0.09,-1.21,-49.18,6.60,31.48
-0.01,1.18,0.09,0.42,-47.55,4.98,31.48
-0.02,1.17,0.10,1.86,-46.05,3.35,31.48
-0.02,1.17,0.10,2.98,-44.55,1.79,31.48
-0.02,1.16,0.10,3.92,-43.12,-0.27,31.48
-0.02,1.15,0.10,5.11,-40.87,-1.46,31.48
-0.03,1.14,0.11,5.79,-39.24,-2.46,31.48
-0.03,1.14,0.11,6.36,-37.43,-3.40,31.48
-0.04,1.13,0.11,6.67,-35.49,-4.46,31.48
-0.04,1.12,0.11,6.67,-33.49,-5.46,31.48
-0.05,1.11,0.10,5.86,-30.37,-7.08,31.48
-0.05,1.10,0.10,4.92,-28.43,-8.08,31.48
-0.05,1.09,0.10,3.67,-26.62,-8.96,31.48
-0.06,1.08,0.09,2.36,-24.93,-9.71,31.48
-0.06,1.08,0.09,1.17,-23.30,-10.40,31.48
-0.06,1.07,0.08,-0.08,-20.80,-11.15,31.48
-0.07,1.05,0.08,-0.39,-19.12,-11.52,31.48
-0.07,1.04,0.08,-0.46,-17.37,-11.83,31.48
-0.08,1.03,0.07,-0.39,-15.62,-12.08,31.48
-0.08,1.02,0.07,-0.39,-13.93,-12.21,31.48
-0.08,1.02,0.07,-0.46,-12.37,-11.96,31.48
-0.07,1.01,0.07,-0.71,-9.99,-11.71,31.48
-0.07,1.01,0.07,-0.83,-8.43,-11.33,31.48
-0.07,1.01,0.07,-0.83,-6.80,-10.96,31.48
-0.08,1.01,0.07,-0.64,-5.05,-10.65,31.48
-0.08,1.01,0.07,-0.39,-3.30,-10.46,31.48
-0.08,1.01,0.06,-0.08,-0.62,-10.40,31.48
-0.09,1.01,0.06,0.04,1.01,-10.40,31.48
-0.09,1.01,0.05,-0.14,2.51,-10.46,31.48
-0.09,1.00,0.05,-0.52,3.88,-10.52,31.48
-0.09,1.00,0.05,-1.21,5.07,-10.52,31.48
-0.10,1.00,0.04,-2.58,6.82,-10.40,31.48
-0.10,0.99,0.04,-3.52,8.07,-10.21,31.48
-0.10,0.98,0.04,-4.33,9.32,-10.02,31.48
-0.10,0.97,0.04,-5.02,10.70,-9.71,31.48
-0.11,0.97,0.04,-5.58,12.01,-9.33,31.48
-0.11,0.96,0.03,-6.14,13.20,-8.46,31.48
-0.10,0.95,0.03,-6.89,14.76,-7.77,31.48
-0.10,0.95,0.03,-7.39,15.57,-6.96,31.48
-0.10,0.95,0.04,-7.83,16.45,-6.21,31.48
-0.10,0.95,0.04,-8.33,17.38,-5.58,31.48
-0.11,0.95,0.04,-8.77,18.45,-5.21,31.48
-0.11,0.94,0.04,-9.46,20.38,-4.83,31.48
-0.11,0.94,0.04,-9.89,21.95,-4.52,31.48
-0.11,0.93,0.04,-10.39,23.70,-4.02,31.48
-0.10,0.92,0.04,-10.96,25.45,-3.21,31.48
-0.10,0.92,0.04,-11.64,27.20,-2.21,31.48
-0.10,0.91,0.03,-12.77,29.63,-0.52,31.48
-0.11,0.91,0.03,-13.64,31.20,0.48,31.48
-0.11,0.91,0.02,-14.58,32.63,1.35,31.50
-0.11,0.90,0.02,-15.52,33.95,2.10,31.50
-0.11,0.90,0.01,-16.27,35.13,2.92,31.50
-0.11,0.89,0.01,-16.83,36.26,3.79,31.50
-0.11,0.89,-0.00,-17.02,37.95,5.23,31.50
-0.11,0.89,-0.01,-16.83,39.01,6.35,31.50
-0.11,0.88,-0.01,-16.52,39.95,7.48,31.50
-0.11,0.88,-0.02,-16.14,40.82,8.67,31.50
-0.12,0.88,-0.02,-15.83,41.51,9.85,31.50
-0.12,0.88,-0.03,-15.58,42.45,11.67,31.50
-0.12,0.87,-0.04,-15.64,43.01,12.92,31.50
-0.12,0.87,-0.04,-15.83,43.57,14.17,31.50
-0.12,0.87,-0.05,-16.14,44.07,15.54,31.50
-0.13,0.87,-0.06,-16.46,44.51,16.92,31.50
-0.13,0.87,-0.06,-16.96,45.07,18.92,31.50
-0.13,0.87,-0.07,-17.33,45.32,20.10,31.50
-0.13,0.87,-0.07,-17.83,45.57,21.23,31.50
-0.13,0.86,-0.08,-18.39,45.70,22.29,31.50
-0.13,0.86,-0.08,-18.96,45.70,23.23,31.50
-0.13,0.86,-0.08,-19.58,45.57,24.23,31.50
-0.13,0.86,-0.08,-20.21,45.32,25.79,31.50
-0.13,0.86,-0.09,-20.33,45.13,26.85,31.50
-0.13,0.86,-0.09,-20.27,44.95,27.98,31.50
-0.13,0.85,-0.09,-20.02,44.76,29.17,31.50
-0.13,0.85,-0.10,-19.64,44.70,30.48,31.50
-0.13,0.85,-0.10,-19.02,44.57,32.79,31.50
-0.13,0.85,-0.11,-18.71,44.45,34.35,31.50
-0.13,0.85,-0.11,-18.46,44.26,35.92,31.50

