0.20,-0.72,-0.27,-36.71,-140.74,135.85,31.41
0.19,-0.73,-0.27,-33.96,-137.12,140.60,31.41
0.19,-0.73,-0.26,-30.08,-131.93,144.23,31.41
0.19,-0.72,-0.26,-26.02,-124.99,147.73,31.41
0.19,-0.72,-0.27,-20.64,-112.74,150.17,31.41
0.18,-0.72,-0.29,-16.83,-104.37,153.79,31.41
0.17,-0.73,-0.30,-12.02,-96.37,158.73,31.41
0.15,-0.74,-0.31,-5.71,-88.55,164.29,31.41
0.14,-0.77,-0.31,1.92,-80.55,169.67,31.41
0.13,-0.83,-0.29,14.29,-67.12,175.17,31.41
0.13,-0.87,-0.27,21.92,-56.87,176.29,31.41
0.13,-0.91,-0.24,28.17,-45.87,175.17,31.41
0.12,-0.94,-0.22,32.86,-34.87,172.29,31.41
0.11,-0.96,-0.20,36.23,-24.55,168.42,31.41
0.10,-0.97,-0.17,39.67,-11.62,162.29,31.41
0.06,-0.99,-0.16,41.29,-4.87,158.92,31.41
0.03,-0.99,-0.15,42.48,0.45,156.60,31.41
0.01,-1.00,-0.14,43.23,4.51,155.48,31.41
-0.02,-1.00,-0.12,43.67,7.45,155.42,31.41
-0.03,-1.01,-0.11,44.04,9.45,156.67,31.39
-0.05,-1.04,-0.09,44.98,11.26,157.60,31.39
-0.05,-1.06,-0.07,45.98,12.01,158.10,31.39
-0.06,-1.09,-0.06,47.23,12.63,157.85,31.39
-0.06,-1.11,-0.05,48.79,12.95,156.85,31.39
-0.07,-1.13,-0.04,50.61,12.95,155.10,31.39
-0.07,-1.15,-0.05,53.29,12.63,151.73,31.39
-0.08,-1.15,-0.05,54.42,12.88,149.42,31.39
-0.08,-1.14,-0.06,54.48,13.95,147.23,31.39
-0.09,-1.14,-0.07,53.42,15.95,145.17,31.39
-0.09,-1.14,-0.08,51.29,18.82,143.04,31.39
-0.10,-1.14,-0.09,46.36,24.32,139.35,31.39
-0.10,-1.16,-0.10,42.11,28.57,136.10,31.39
-0.11,-1.18,-0.10,37.23,33.20,132.10,31.39
-0.12,-1.19,-0.10,31.79,37.88,127.60,31.39
-0.13,-1.20,-0.10,25.86,42.63,123.17,31.39
-0.13,-1.20,-0.10,19.36,47.32,116.67,31.39
-0.13,-1.19,-0.10,9.04,54.26,112.29,31.39
-0.12,-1.18,-0.09,2.42,58.88,107.54,31.39
-0.11,-1.18,-0.09,-3.46,63.38,102.54,31.39
-0.11,-1.18,-0.09,-8.08,67.57,97.42,31.39
-0.11,-1.18,-0.08,-11.14,71.26,92.48,31.39
-0.12,-1.19,-0.08,-13.02,75.95,85.98,31.39
-0.12,-1.18,-0.08,-12.77,78.76,82.48,31.39
-0.13,-1.18,-0.07,-11.52,81.38,79.85,31.39
-0.14,-1.17,-0.07,-9.58,83.95,77.98,31.39
-0.14,-1.17,-0.06,-6.96,86.32,76.85,31.39
-0.15,-1.16,-0.05,-1.89,89.57,76.17,31.39
-0.16,-1.16,-0.05,2.23,91.57,76.04,31.39
-0.16,-1.17,-0.04,6.86,93.57,75.85,31.39
-0.16,-1.17,-0.05,12.04,95.95,75.48,31.38
-0.15,-1.18,-0.05,17.67,98.88,74.73,31.38
-0.15,-1.19,-0.06,23.67,102.63,73.42,31.38
-0.14,-1.20,-0.07,32.79,109.88,70.35,31.38
-0.13,-1.20,-0.07,38.42,115.63,67.67,31.38
-0.13,-1.20,-0.07,43.17,121.82,64.48,31.38
-0.14,-1.19,-0.06,46.54,128.01,60.92,31.38
-0.14,-1.18,-0.05,48.17,133.82,57.17,31.38
-0.16,-1.18,-0.02,47.11,141.45,51.17,31.38
-0.18,-1.18,-0.00,44.17,145.57,46.79,31.38
-0.19,-1.19,0.02,39.86,149.01,41.98,31.38
-0.20,-1.20,0.04,34.79,151.95,36.73,31.38
-0.20,-1.22,0.06,29.67,154.70,30.98,31.38
-0.20,-1.23,0.07,23.73,159.70,22.23,31.38
-0.20,-1.25,0.08,22.17,163.95,16.67,31.38
-0.20,-1.26,0.09,22.98,168.88,11.79,31.38
-0.20,-1.26,0.10,26.04,173.88,7.67,31.38
-0.21,-1.26,0.12,30.61,178.26,4.10,31.38
-0.21,-1.25,0.15,35.73,181.38,0.92,31.38
-0.22,-1.24,0.21,42.54,183.07,-3.58,31.38
-0.22,-1.23,0.26,45.67,182.07,-6.52,31.38
-0.22,-1.21,0.30,47.29,179.57,-9.46,31.38
-0.22,-1.19,0.34,47.54,175.82,-12.15,31.38
-0.22,-1.18,0.36,46.86,171.45,-14.52,31.38
-0.21,-1.17,0.39,45.04,164.63,-17.27,31.38
-0.21,-1.16,0.40,43.92,160.32,-18.65,31.38
-0.20,-1.15,0.41,42.73,156.07,-19.71,31.38
-0.20,-1.15,0.42,41.36,151.95,-20.71,31.38
-0.19,-1.15,0.42,39.67,148.32,-22.08,31.38
-0.18,-1.16,0.43,37.23,144.63,-25.08,31.38
-0.16,-1.18,0.44,36.61,143.38,-27.77,31.38
-0.16,-1.19,0.45,37.23,142.70,-30.96,31.38
-0.15,-1.20,0.46,38.86,142.07,-34.46,31.38
-0.15,-1.19,0.48,40.67,140.76,-38.08,31.38
-0.15,-1.18,0.51,41.61,138.32,-41.71,31.38
-0.15,-1.16,0.56,40.17,131.76,-46.96,31.38
-0.15,-1.15,0.60,37.36,125.51,-50.21,31.38
-0.15,-1.14,0.63,33.86,117.88,-53.33,31.38
-0.15,-1.15,0.65,30.67,109.13,-56.27,31.38
